rank,past_rank,trend,school,city,rating,past_rating,url,address,date_scraped
1,NA,NA,Al-Risala,Mississauga,10,NA,http://ontario.compareschoolrankings.org/elementary/Al-Risala_Academy/Mississauga/Report_Card.aspx,1224 Dundas Street E,2019-05-09
1,NA,NA,Avondale Alternative,Toronto,10,NA,http://ontario.compareschoolrankings.org/elementary/Avondale_Alternative_Elementary_School/Toronto/Report_Card.aspx,171 Avondale Ave,2019-05-09
1,NA,NA,Havergal,Toronto,10,NA,http://ontario.compareschoolrankings.org/elementary/Havergal_College/Toronto/Report_Card.aspx,1451 Avenue Rd,2019-05-09
1,NA,NA,IQRA Islamic,Mississauga,10,NA,http://ontario.compareschoolrankings.org/elementary/IQRA_Islamic_School/Mississauga/Report_Card.aspx,5751 Coopers Ave,2019-05-09
1,NA,NA,Islamic Foundation,Ajax,10,NA,http://ontario.compareschoolrankings.org/elementary/Islamic_Foundation_School_Durham/Ajax/Report_Card.aspx,2944 Audley Road N.,2019-05-09
1,NA,NA,Islamic Institute of Toronto,Toronto,10,NA,http://ontario.compareschoolrankings.org/elementary/Islamic_Institute_of_Toronto_Academy_(IIT_Academy)/Toronto/Report_Card.aspx,1630 NEILSON RD,2019-05-09
1,NA,NA,Islamic School of Cambridge,Cambridge,10,NA,http://ontario.compareschoolrankings.org/elementary/Islamic_School_of_Cambridge/Cambridge/Report_Card.aspx,1550 Dunbar Rd,2019-05-09
1,NA,NA,Khalsa Community,Brampton,10,NA,http://ontario.compareschoolrankings.org/elementary/Khalsa_Community_School/Brampton/Report_Card.aspx,69 Maitland Street,2019-05-09
1,NA,NA,Khalsa School Malton,Mississauga,10,NA,http://ontario.compareschoolrankings.org/elementary/Khalsa_School_Malton/Mississauga/Report_Card.aspx,7280 Airport Rd.,2019-05-09
1,NA,NA,Laggan,Dalkeith,10,NA,http://ontario.compareschoolrankings.org/elementary/Laggan_Public_School/Dalkeith/Report_Card.aspx,20345 Laggan-Glenelg Road,2019-05-09
1,NA,NA,Northmount,Toronto,10,NA,http://ontario.compareschoolrankings.org/elementary/Northmount_School/Toronto/Report_Card.aspx,26 Mallard Rd,2019-05-09
1,NA,NA,Safa & Marwa,Mississauga,10,NA,http://ontario.compareschoolrankings.org/elementary/Safa_%5bamp%5d_Marwa_Islamic_School/Mississauga/Report_Card.aspx,5550 Mcadam Road,2019-05-09
1,NA,NA,Sathya Sai,Toronto,10,NA,http://ontario.compareschoolrankings.org/elementary/Sathya_Sai_School_of_Toronto/Toronto/Report_Card.aspx,"505 Ellesmere Rd  4Toronto,",2019-05-09
1,NA,NA,St Justin Martyr,Unionville,10,NA,http://ontario.compareschoolrankings.org/elementary/St_Justin_Martyr_Catholic_Elementary_School/Unionville/Report_Card.aspx,140 Hollingham Rd,2019-05-09
1,NA,NA,St Mildred's-Lightbourn,Oakville,10,NA,http://ontario.compareschoolrankings.org/elementary/St_Mildred's-Lightbourn_School/Oakville/Report_Card.aspx,1080 Linbrook Rd,2019-05-09
1,NA,NA,St Sebastian,Toronto,10,NA,http://ontario.compareschoolrankings.org/elementary/St_Sebastian_Separate_School/Toronto/Report_Card.aspx,717 Brock Ave,2019-05-09
17,NA,NA,Islamic School of Hamilton,Hamilton,9.9,NA,http://ontario.compareschoolrankings.org/elementary/Islamic_School_of_Hamilton%2c_The/Hamilton/Report_Card.aspx,1545 Stone Church Rd E,2019-05-09
17,NA,NA,Silver Stream,Richmond Hill,9.9,NA,http://ontario.compareschoolrankings.org/elementary/Silver_Stream_Public_School/Richmond_Hill/Report_Card.aspx,"180 Farmstead Rd  Richmond Hill,",2019-05-09
19,NA,NA,Sainte-Marguerite-Bourgeoys,Markham,9.8,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89%c3%89C_Sainte-Marguerite-Bourgeoys/Markham/Report_Card.aspx,111 boulevard John Button,2019-05-09
19,NA,NA,St Benedict,Unionville,9.8,NA,http://ontario.compareschoolrankings.org/elementary/St_Benedict_Catholic_Elementary_School/Unionville/Report_Card.aspx,50 Aldergrove Dr,2019-05-09
21,NA,NA,Convent Glen,Orléans,9.7,NA,http://ontario.compareschoolrankings.org/elementary/Convent_Glen_Catholic_Elementary_School/Orl%c3%a9ans/Report_Card.aspx,"6212 Jeanne d'Arc Blvd  Orléans,",2019-05-09
21,NA,NA,Donald Cousens,Markham,9.7,NA,http://ontario.compareschoolrankings.org/elementary/Donald_Cousens_Public_School/Markham/Report_Card.aspx,315 Mingay Avenue,2019-05-09
23,NA,NA,Nile Academy,Toronto,9.6,NA,http://ontario.compareschoolrankings.org/elementary/Nile_Academy/Toronto/Report_Card.aspx,5 Blue Haven Crescent,2019-05-09
23,NA,NA,Olive Grove,Mississauga,9.6,NA,http://ontario.compareschoolrankings.org/elementary/Olive_Grove_School/Mississauga/Report_Card.aspx,2300 Speakman Dr,2019-05-09
25,NA,NA,Al-Ameen,Brampton,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Al-Ameen_Elementary_School/Brampton/Report_Card.aspx,389 Main Street North,2019-05-09
25,NA,NA,Errol Village,Camlachie,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Errol_Village_Public_School/Camlachie/Report_Card.aspx,3568 Egremont Road,2019-05-09
25,NA,NA,Fleming,Toronto,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Fleming_Public_School/Toronto/Report_Card.aspx,20 Littles Rd,2019-05-09
25,NA,NA,Guru Tegh Bahadur,Brampton,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Guru_Tegh_Bahadur_International_School/Brampton/Report_Card.aspx,180 Sandalwood Parkway East,2019-05-09
25,NA,NA,Lyn-Tincap,Lyn,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Lyn-Tincap_Public_School/Lyn/Report_Card.aspx,"38 Main Street East 184 Lyn,",2019-05-09
25,NA,NA,Stonebridge,Markham,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Stonebridge_Public_School/Markham/Report_Card.aspx,168 Stonebridge Dr,2019-05-09
25,NA,NA,Whitney,Toronto,9.5,NA,http://ontario.compareschoolrankings.org/elementary/Whitney_Junior_Public_School/Toronto/Report_Card.aspx,119 Rosedale Heights Dr,2019-05-09
32,NA,NA,St Rose of Lima,Mississauga,9.4,NA,http://ontario.compareschoolrankings.org/elementary/St_Rose_of_Lima_Separate_School/Mississauga/Report_Card.aspx,4590 The Gallops,2019-05-09
32,NA,NA,Wali ul Asr,Brampton,9.4,NA,http://ontario.compareschoolrankings.org/elementary/Wali_ul_Asr_School_-_West_Campus/Brampton/Report_Card.aspx,7580 Kennedy Road,2019-05-09
34,NA,NA,Clara Hughes,Oshawa,9.3,NA,http://ontario.compareschoolrankings.org/elementary/Clara_Hughes_Elementary_Public_School/Oshawa/Report_Card.aspx,250 Harmony Rd. S.,2019-05-09
34,NA,NA,Denlow,Toronto,9.3,NA,http://ontario.compareschoolrankings.org/elementary/Denlow_Public_School/Toronto/Report_Card.aspx,50 Denlow Blvd,2019-05-09
34,NA,NA,Fallingbrook,Whitby,9.3,NA,http://ontario.compareschoolrankings.org/elementary/Fallingbrook_Public_School/Whitby/Report_Card.aspx,155 Fallingbrook St,2019-05-09
34,NA,NA,Humber Valley Village,Toronto,9.3,NA,http://ontario.compareschoolrankings.org/elementary/Humber_Valley_Village_Junior_Middle_School/Toronto/Report_Card.aspx,65 Hartfield Rd,2019-05-09
34,NA,NA,ISNA Islamic,Mississauga,9.3,NA,http://ontario.compareschoolrankings.org/elementary/ISNA_Islamic_School/Mississauga/Report_Card.aspx,1525 Sherway Dr,2019-05-09
34,NA,NA,John Ross Robertson,Toronto,9.3,NA,http://ontario.compareschoolrankings.org/elementary/John_Ross_Robertson_Junior_Public_School/Toronto/Report_Card.aspx,130 Glengrove Ave W,2019-05-09
34,NA,NA,John XXIII,Arnprior,9.3,NA,http://ontario.compareschoolrankings.org/elementary/John_XXIII_Separate_School/Arnprior/Report_Card.aspx,75 Edey St,2019-05-09
34,NA,NA,Masonville,London,9.3,NA,http://ontario.compareschoolrankings.org/elementary/Masonville_Public_School/London/Report_Card.aspx,25 Hillview Blvd,2019-05-09
34,NA,NA,St Raphaels,Burlington,9.3,NA,http://ontario.compareschoolrankings.org/elementary/St_Raphaels_Separate_School/Burlington/Report_Card.aspx,4056 New St,2019-05-09
43,NA,NA,Beverly Glen,Toronto,9.2,NA,http://ontario.compareschoolrankings.org/elementary/Beverly_Glen_Junior_Public_School/Toronto/Report_Card.aspx,85 Beverly Glen Blvd,2019-05-09
43,NA,NA,Islamic Foundation,Toronto,9.2,NA,http://ontario.compareschoolrankings.org/elementary/Islamic_Foundation_School_Toronto/Toronto/Report_Card.aspx,441 Nugget Ave,2019-05-09
43,NA,NA,St Ann,St Catharines,9.2,NA,http://ontario.compareschoolrankings.org/elementary/St_Ann_School/St_Catharines/Report_Card.aspx,"218 Main St  St Catharines,",2019-05-09
43,NA,NA,Wali ul Asr,Caledon,9.2,NA,http://ontario.compareschoolrankings.org/elementary/Wali_ul_Asr_School_-_Central_Campus/Caledon/Report_Card.aspx,84 Simpson Road,2019-05-09
47,NA,NA,Ahlul Bayt Islamic,Ottawa,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Ahlul_Bayt_Islamic_School/Ottawa/Report_Card.aspx,200 Baribeau St,2019-05-09
47,NA,NA,Alexandra,Lindsay,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Alexandra_Public_School/Lindsay/Report_Card.aspx,65 Sussex St N,2019-05-09
47,NA,NA,Arc-en-ciel,Orléans,9.1,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_Arc-en-ciel/Orl%c3%a9ans/Report_Card.aspx,"1830 boul. Portobello  Orléans,",2019-05-09
47,NA,NA,Blythwood,Toronto,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Blythwood_Junior_Public_School/Toronto/Report_Card.aspx,2 Strathgowan Cres,2019-05-09
47,NA,NA,Elizabeth B Phin,Pickering,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Elizabeth_B_Phin_Public_School/Pickering/Report_Card.aspx,1500 Rougemount Dr,2019-05-09
47,NA,NA,North Cavan,Cavan,9.1,NA,http://ontario.compareschoolrankings.org/elementary/North_Cavan_Public_School/Cavan/Report_Card.aspx,2001 County Rd 10,2019-05-09
47,NA,NA,Ossington/Old Orchard,Toronto,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Ossington%2fOld_Orchard_Junior_Public_School/Toronto/Report_Card.aspx,380 Ossington Ave,2019-05-09
47,NA,NA,Pine Grove,St Catharines,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Pine_Grove_Public_School/St_Catharines/Report_Card.aspx,"690 Lake St  St Catharines,",2019-05-09
47,NA,NA,St Helen,Mississauga,9.1,NA,http://ontario.compareschoolrankings.org/elementary/St_Helen_Separate_School/Mississauga/Report_Card.aspx,1325 Bodley Rd,2019-05-09
47,NA,NA,St Mark,Mississauga,9.1,NA,http://ontario.compareschoolrankings.org/elementary/St_Mark_Separate_School/Mississauga/Report_Card.aspx,3675 Sawmill Valley Dr,2019-05-09
47,NA,NA,Swansea,Toronto,9.1,NA,http://ontario.compareschoolrankings.org/elementary/Swansea_Junior_and_Senior_Junior_and_Senior_Public/Toronto/Report_Card.aspx,207 Windermere Ave,2019-05-09
58,NA,NA,Coledale,Markham,9,NA,http://ontario.compareschoolrankings.org/elementary/Coledale_Public_School/Markham/Report_Card.aspx,60 Coledale Rd,2019-05-09
58,NA,NA,Holy Name of Mary,Ancaster,9,NA,http://ontario.compareschoolrankings.org/elementary/Holy_Name_of_Mary_Catholic_School/Ancaster/Report_Card.aspx,161 Meadowlands Blvd,2019-05-09
58,NA,NA,Iroquois,Toronto,9,NA,http://ontario.compareschoolrankings.org/elementary/Iroquois_Junior_Public_School/Toronto/Report_Card.aspx,265 Chartland Blvd S,2019-05-09
58,NA,NA,John T Tuck,Burlington,9,NA,http://ontario.compareschoolrankings.org/elementary/John_T_Tuck_Public_School/Burlington/Report_Card.aspx,3365 Spruce Ave,2019-05-09
58,NA,NA,Sacré-Coeur,Bourget,9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_Sacr%c3%a9-Coeur/Bourget/Report_Card.aspx,2233 rue Dollard,2019-05-09
58,NA,NA,Saint-François-d'Assise,Ottawa,9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_Saint-Fran%c3%a7ois-d'Assi/Ottawa/Report_Card.aspx,35 av. Melrose,2019-05-09
58,NA,NA,San Lorenzo Ruiz,Markham,9,NA,http://ontario.compareschoolrankings.org/elementary/San_Lorenzo_Ruiz_Elementary_School/Markham/Report_Card.aspx,840 Bur Oak Ave,2019-05-09
58,NA,NA,St Matthew's,Oakville,9,NA,http://ontario.compareschoolrankings.org/elementary/St_Matthew's_School/Oakville/Report_Card.aspx,1050 Nottinghill Gate,2019-05-09
58,NA,NA,Withrow Avenue,Toronto,9,NA,http://ontario.compareschoolrankings.org/elementary/Withrow_Avenue_Junior_Public_School/Toronto/Report_Card.aspx,25 Bain Ave,2019-05-09
67,NA,NA,C D Farquharson,Toronto,8.9,NA,http://ontario.compareschoolrankings.org/elementary/C_D_Farquharson_Junior_Public_School/Toronto/Report_Card.aspx,1965 Brimley Rd,2019-05-09
67,NA,NA,Chine Drive,Toronto,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Chine_Drive_Public_School/Toronto/Report_Card.aspx,51 Chine Dr,2019-05-09
67,NA,NA,Corpus Christi,Hamilton,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Corpus_Christi_School/Hamilton/Report_Card.aspx,25 Alderson Dr,2019-05-09
67,NA,NA,David Lewis,Toronto,8.9,NA,http://ontario.compareschoolrankings.org/elementary/David_Lewis_Public_School/Toronto/Report_Card.aspx,130 Fundy Bay Blvd,2019-05-09
67,NA,NA,E I McCulley,St Catharines,8.9,NA,http://ontario.compareschoolrankings.org/elementary/E_I_McCulley_Public_School/St_Catharines/Report_Card.aspx,"16 Berkley Dr  St Catharines,",2019-05-09
67,NA,NA,Georges-Étienne-Cartier,Ottawa,8.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_Georges-%c3%89tienne-Carti/Ottawa/Report_Card.aspx,880 prom. Thorndale,2019-05-09
67,NA,NA,Glendale,Welland,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Glendale_Public_School/Welland/Report_Card.aspx,24 Farnham Ave,2019-05-09
67,NA,NA,Jacob Beam,Beamsville,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Jacob_Beam_Public_School/Beamsville/Report_Card.aspx,"4300 William St Box 390 Beamsville,",2019-05-09
67,NA,NA,Kanata,Kanata,8.9,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_publique_de_Kanata/Kanata/Report_Card.aspx,1385 terrasse Halton,2019-05-09
67,NA,NA,Merrickville,Merrickville,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Merrickville_Public_School/Merrickville/Report_Card.aspx,"306 Drummond Street East 520 Merrickville,",2019-05-09
67,NA,NA,Michael Cranny,Maple,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Michael_Cranny_Elementary_School/Maple/Report_Card.aspx,155 Melville Ave,2019-05-09
67,NA,NA,R L Beattie,Sudbury,8.9,NA,http://ontario.compareschoolrankings.org/elementary/R_L_Beattie_Public_School/Sudbury/Report_Card.aspx,102 Loach's Rd,2019-05-09
67,NA,NA,St Paul,Stoney Creek,8.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Paul_Separate_School/Stoney_Creek/Report_Card.aspx,"24 Amberwood St  Stoney Creek,",2019-05-09
67,NA,NA,St Thomas the Apostle,Renfrew,8.9,NA,http://ontario.compareschoolrankings.org/elementary/St_Thomas_the_Apostle_Separate_School/Renfrew/Report_Card.aspx,41 Bolger Lane,2019-05-09
67,NA,NA,St. Michael's,Simcoe,8.9,NA,http://ontario.compareschoolrankings.org/elementary/St._Michael's_School/Simcoe/Report_Card.aspx,"972 St. John's Road West R. R. #2 Simcoe,",2019-05-09
67,NA,NA,Westmount,Thorold,8.9,NA,http://ontario.compareschoolrankings.org/elementary/Westmount_Public_School/Thorold/Report_Card.aspx,73 Ann St,2019-05-09
67,NA,NA,William Berczy,Unionville,8.9,NA,http://ontario.compareschoolrankings.org/elementary/William_Berczy_Public_School/Unionville/Report_Card.aspx,120 Carlton Rd,2019-05-09
84,NA,NA,Bessborough Drive,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Bessborough_Drive_Elementary_and_Middle_School/Toronto/Report_Card.aspx,211 Bessborough Dr,2019-05-09
84,NA,NA,Cedarvale,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Cedarvale_Community_School/Toronto/Report_Card.aspx,145 Ava Rd,2019-05-09
84,NA,NA,Cedarwood,Markham,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Cedarwood_Public_School/Markham/Report_Card.aspx,399 Elson St,2019-05-09
84,NA,NA,Christ the King,Richmond Hill,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Christ_the_King_Catholic_Elementary_School/Richmond_Hill/Report_Card.aspx,"329 Valleymede Dr  Richmond Hill,",2019-05-09
84,NA,NA,Downtown Alternative,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Downtown_Alternative_School/Toronto/Report_Card.aspx,85 Lower Jarvis St,2019-05-09
84,NA,NA,Jack Chambers,London,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Jack_Chambers_Public_School/London/Report_Card.aspx,1650 Hastings Dr,2019-05-09
84,NA,NA,Josyf Cardinal Slipyj,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Josyf_Cardinal_Slipyj_Separate_School/Toronto/Report_Card.aspx,35 West Deane Park Dr,2019-05-09
84,NA,NA,La Source,Orléans,8.8,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_d'enseignement_person/Orl%c3%a9ans/Report_Card.aspx,"1445 prom. Duford  Orléans,",2019-05-09
84,NA,NA,Marius-Barbeau,Ottawa,8.8,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_catholique_Marius-Barbeau/Ottawa/Report_Card.aspx,1345 av. Nottinghill,2019-05-09
84,NA,NA,Park,Grimsby,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Park_Public_School/Grimsby/Report_Card.aspx,217 Main St E,2019-05-09
84,NA,NA,Pleasantville,Richmond Hill,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Pleasantville_Public_School/Richmond_Hill/Report_Card.aspx,"400 Mill St  Richmond Hill,",2019-05-09
84,NA,NA,Port Royal,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Port_Royal_Public_School/Toronto/Report_Card.aspx,408 Port Royal Trail,2019-05-09
84,NA,NA,Renaissance,Burlington,8.8,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_Renaissance/Burlington/Report_Card.aspx,1226 chemin Lockhart,2019-05-09
84,NA,NA,St Andrew's,Killaloe,8.8,NA,http://ontario.compareschoolrankings.org/elementary/St_Andrew's_Separate_School/Killaloe/Report_Card.aspx,"131 Queen St Box 339 Killaloe,",2019-05-09
84,NA,NA,St Clement,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/St_Clement_Separate_School/Toronto/Report_Card.aspx,4319 Bloor St,2019-05-09
84,NA,NA,St Michael's Choir,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/St_Michael's_Choir_(Jr)_School/Toronto/Report_Card.aspx,66 Bond St,2019-05-09
84,NA,NA,Summit Heights,Toronto,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Summit_Heights_Public_School/Toronto/Report_Card.aspx,139 Armour Blvd,2019-05-09
84,NA,NA,Twenty Valley,Vineland,8.8,NA,http://ontario.compareschoolrankings.org/elementary/Twenty_Valley_Public_School/Vineland/Report_Card.aspx,4057 Victoria Avenue N,2019-05-09
102,NA,NA,Applewood,St Catharines,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Applewood_Public_School/St_Catharines/Report_Card.aspx,"130 Woodrow St  St Catharines,",2019-05-09
102,NA,NA,Bayview Fairways,Thornhill,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Bayview_Fairways_Public_School/Thornhill/Report_Card.aspx,255 Bayview Fairways Dr,2019-05-09
102,NA,NA,Bellewood,Windsor,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Bellewood_Public_School/Windsor/Report_Card.aspx,2500 LABELLE ST,2019-05-09
102,NA,NA,Brookmill Boulevard,Toronto,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Brookmill_Boulevard_Junior_Public_School/Toronto/Report_Card.aspx,25 Brookmill Blvd,2019-05-09
102,NA,NA,E J James,Oakville,8.7,NA,http://ontario.compareschoolrankings.org/elementary/E_J_James_Middle_School/Oakville/Report_Card.aspx,338 Cairncroft Rd,2019-05-09
102,NA,NA,Edward Johnson,Guelph,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Edward_Johnson_Public_School/Guelph/Report_Card.aspx,397 Stevenson St N,2019-05-09
102,NA,NA,Island Public/Natural Science,Toronto,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Island_Public%2fNatural_Science_School/Toronto/Report_Card.aspx,30 Centre Island Pk,2019-05-09
102,NA,NA,John XXIII,Mississauga,8.7,NA,http://ontario.compareschoolrankings.org/elementary/John_XXIII_Separate_School/Mississauga/Report_Card.aspx,915 McBride Ave,2019-05-09
102,NA,NA,Milliken,Toronto,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Milliken_Public_School/Toronto/Report_Card.aspx,130 Port Royal Trail,2019-05-09
102,NA,NA,Prince Philip,St Catharines,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Prince_Philip_Public_School/St_Catharines/Report_Card.aspx,"600 Vine St  St Catharines,",2019-05-09
102,NA,NA,Rosedale,Toronto,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Rosedale_Junior_Public_School/Toronto/Report_Card.aspx,22 South Dr,2019-05-09
102,NA,NA,Runnymede,Toronto,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Runnymede_Junior_and_Senior_Public_School/Toronto/Report_Card.aspx,357 Runnymede Rd,2019-05-09
102,NA,NA,St Bonaventure,Toronto,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St_Bonaventure_Catholic_School/Toronto/Report_Card.aspx,1340 Leslie St,2019-05-09
102,NA,NA,St David of Wales,Mississauga,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St_David_of_Wales_Separate_School/Mississauga/Report_Card.aspx,4200 Beacon Lane,2019-05-09
102,NA,NA,St Gregory the Great,Woodbridge,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St_Gregory_the_Great_Catholic_Academy/Woodbridge/Report_Card.aspx,140 Greenpark Blvd,2019-05-09
102,NA,NA,St Joseph,River Canard,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St_Joseph_Catholic_School/River_Canard/Report_Card.aspx,"9381 Townline Rd  River Canard,",2019-05-09
102,NA,NA,St Mary-St Cecilia,Morrisburg,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St_Mary-St_Cecilia_Catholic/Morrisburg/Report_Card.aspx,"28 Shea Dr 892 Morrisburg,",2019-05-09
102,NA,NA,St Pius X,Tecumseh,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St_Pius_X_Catholic_School/Tecumseh/Report_Card.aspx,644 Lacasse Blvd,2019-05-09
102,NA,NA,St. Anne,Burlington,8.7,NA,http://ontario.compareschoolrankings.org/elementary/St._Anne_Catholic_Elementary_School/Burlington/Report_Card.aspx,4675 Doug Wright Drive,2019-05-09
102,NA,NA,Valley View,Greenwood,8.7,NA,http://ontario.compareschoolrankings.org/elementary/Valley_View_Public_School/Greenwood/Report_Card.aspx,3530 Westney Rd,2019-05-09
102,NA,NA,W. Erskine Johnston,Kanata,8.7,NA,http://ontario.compareschoolrankings.org/elementary/W._Erskine_Johnston_Public_School/Kanata/Report_Card.aspx,50 Varley Dr,2019-05-09
123,NA,NA,Altona Forest,Pickering,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Altona_Forest_Public_School/Pickering/Report_Card.aspx,405 Woodsmere Cres,2019-05-09
123,NA,NA,Bedford Park,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Bedford_Park_Junior_Public_School/Toronto/Report_Card.aspx,81 Ranleigh Ave,2019-05-09
123,NA,NA,Bellmere,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Bellmere_Junior_Public_School/Toronto/Report_Card.aspx,470 Brimorton Dr,2019-05-09
123,NA,NA,Bond Lake,Richmond Hill,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Bond_Lake_Public_School/Richmond_Hill/Report_Card.aspx,"245 Old Colony Road  Richmond Hill,",2019-05-09
123,NA,NA,Centennial Road,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Centennial_Road_Junior_Public_School/Toronto/Report_Card.aspx,271 Centennial Rd,2019-05-09
123,NA,NA,Davisville,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Davisville_Junior_Public_School/Toronto/Report_Card.aspx,43 Millwood Rd,2019-05-09
123,NA,NA,Dunlace,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Dunlace_Public_School/Toronto/Report_Card.aspx,20 Dunlace Dr,2019-05-09
123,NA,NA,Édouard-Bond,Ottawa,8.6,NA,http://ontario.compareschoolrankings.org/elementary/%c3%89cole_%c3%a9l%c3%a9mentaire_d'enseignement_personnalis%c3%a9_%c3%89douard-Bond/Ottawa/Report_Card.aspx,920 av. Parkhaven,2019-05-09
123,NA,NA,Forest Hill,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Forest_Hill_Junior_and_Senior_Public_School/Toronto/Report_Card.aspx,78 Dunloe Rd,2019-05-09
123,NA,NA,Forest Trail,Oakville,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Forest_Trail_Public_School_(Elementary)/Oakville/Report_Card.aspx,1406 Pine Glen Road,2019-05-09
123,NA,NA,Henderson Avenue,Thornhill,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Henderson_Avenue_Public_School/Thornhill/Report_Card.aspx,66 Henderson Ave,2019-05-09
123,NA,NA,Kanata Highlands,Kanata,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Kanata_Highlands_Public_School/Kanata/Report_Card.aspx,425 Terry Fox,2019-05-09
123,NA,NA,Munns,Oakville,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Munns_Public_School/Oakville/Report_Card.aspx,1511 Sixth Line,2019-05-09
123,NA,NA,New Central,Oakville,8.6,NA,http://ontario.compareschoolrankings.org/elementary/New_Central_Public_School/Oakville/Report_Card.aspx,133 Balsam Dr,2019-05-09
123,NA,NA,Our Lady of Perpetual Help,Toronto,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Our_Lady_of_Perpetual_Help_Separate_School/Toronto/Report_Card.aspx,1 1/2 Garfield Ave,2019-05-09
123,NA,NA,Richmond Rose,Richmond Hill,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Richmond_Rose_Public_School/Richmond_Hill/Report_Card.aspx,"160 Frank Endean Rd  Richmond Hill,",2019-05-09
123,NA,NA,Rockcliffe Park,Ottawa,8.6,NA,http://ontario.compareschoolrankings.org/elementary/Rockcliffe_Park_Public_School/Ottawa/Report_Card.aspx,350 Buena Vista Rd,2019-05-09
